2026-02-04 03:11:02.920147	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2Fc3a4ad2c-3f3a-47e2-8386-13b3f7355ae5%2F&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR104MSL/	ENCSR104MSL	PRO-cap	PRO-cap	organoid				Homo sapiens pancreas organoid	pancreas		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Pancreas.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF080HKF/,/files/ENCFF954UHQ/,/files/ENCFF112RZI/,/files/ENCFF249WIG/,/files/ENCFF736HCE/,/files/ENCFF683EUL/,/files/ENCFF916RIV/,/files/ENCFF427SVS/,/files/ENCFF984XGZ/,/files/ENCFF352IXG/,/files/ENCFF952KNP/,/files/ENCFF268DZY/,/files/ENCFF066NYJ/,/files/ENCFF599XFD/,/files/ENCFF856LIY/		ENCBS040TRX	1	1,2		Homo sapiens	adult	61 years												/replicates/744dd007-3cb9-4522-8bf5-c725d964ffdb/,/replicates/d01882b3-a754-4835-8c3a-f4dc61dbae25/				capped RNA enrichment
/experiments/ENCSR928ZWP/	ENCSR928ZWP	PRO-cap	PRO-cap	tissue				Homo sapiens lower leg skin tissue female adult (53 years)	lower leg skin		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Lower leg skin.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF309ZKI/,/files/ENCFF658IVE/,/files/ENCFF980XDJ/,/files/ENCFF743EAI/,/files/ENCFF233EYX/,/files/ENCFF257BRE/,/files/ENCFF061HYL/,/files/ENCFF560BYG/,/files/ENCFF292WHE/,/files/ENCFF115MBG/,/files/ENCFF652RQR/,/files/ENCFF226CFV/,/files/ENCFF460EXO/,/files/ENCFF285HXB/,/files/ENCFF374GPI/		ENCBS873KFD	1	2,1		Homo sapiens	adult	53 years												/replicates/98fd3157-78fe-479b-996d-412c07a052da/,/replicates/03df0d32-962c-43ed-876a-879a7813a800/				capped RNA enrichment
/experiments/ENCSR331UGM/	ENCSR331UGM	PRO-cap	PRO-cap	tissue				Homo sapiens liver tissue	liver		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Liver.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF847WOV/,/files/ENCFF921AFL/,/files/ENCFF573MQP/,/files/ENCFF789JPH/,/files/ENCFF279PKO/,/files/ENCFF301UYO/,/files/ENCFF158RUZ/,/files/ENCFF907YAN/,/files/ENCFF981WFL/,/files/ENCFF354GOW/,/files/ENCFF468COZ/,/files/ENCFF759QBY/,/files/ENCFF333JKA/,/files/ENCFF507HLL/,/files/ENCFF451PBD/		ENCBS270VVG	1	1,2		Homo sapiens	unknown													/replicates/37a751a5-c524-483e-9765-3936e3f63bb6/,/replicates/8a212398-aabe-4959-abf8-8ada9ee4cb84/				capped RNA enrichment
/experiments/ENCSR149WMX/	ENCSR149WMX	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Liver Carcinoma in the Lung tissue female adult (62 years)	Metastatic Liver Carcinoma in the Lung		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic liver cancer to lung.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF497FSN/,/files/ENCFF890PCG/,/files/ENCFF133SZM/,/files/ENCFF402IEX/,/files/ENCFF275RVY/,/files/ENCFF073DQK/,/files/ENCFF198PAN/,/files/ENCFF522KBB/,/files/ENCFF811WBX/		ENCBS275TWJ	1	1		Homo sapiens	adult	62 years												/replicates/ec346f42-6a3c-4667-a781-bfd1cef596f7/				capped RNA enrichment
/experiments/ENCSR633OWM/	ENCSR633OWM	PRO-cap	PRO-cap	tissue				Homo sapiens pulmonary lymph node tissue female adult (58 years)	pulmonary lymph node		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Pulmonary lymph node.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF151LCF/,/files/ENCFF081PMY/,/files/ENCFF867UEZ/,/files/ENCFF068LYZ/,/files/ENCFF928XLZ/,/files/ENCFF372KYM/,/files/ENCFF783ACE/,/files/ENCFF139SUH/,/files/ENCFF587JFG/,/files/ENCFF813BOJ/,/files/ENCFF526JKK/,/files/ENCFF316BDZ/,/files/ENCFF771XPV/,/files/ENCFF107UYX/,/files/ENCFF950NUQ/,/files/ENCFF271MUZ/,/files/ENCFF899PEW/,/files/ENCFF912JUC/		ENCBS533TOQ	1	1,2		Homo sapiens	adult	58 years												/replicates/d10a39d0-38dd-4e54-a2d6-0fbf289618e1/,/replicates/72b8b03b-ce56-4cd6-b7f7-10b8e3494899/				capped RNA enrichment
/experiments/ENCSR384HWB/	ENCSR384HWB	PRO-cap	PRO-cap	tissue				Homo sapiens ascending aorta tissue female adult (53 years)	ascending aorta		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ascending aorta.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF405MJM/,/files/ENCFF580IMY/,/files/ENCFF996SED/,/files/ENCFF578EFA/,/files/ENCFF879UHW/,/files/ENCFF641UMW/,/files/ENCFF157BZI/,/files/ENCFF669BWI/,/files/ENCFF346VVF/,/files/ENCFF968UGH/,/files/ENCFF306JOB/,/files/ENCFF605FIB/,/files/ENCFF715UJT/,/files/ENCFF443NSY/,/files/ENCFF217JZT/,/files/ENCFF069YES/,/files/ENCFF494HCT/,/files/ENCFF935LXV/		ENCBS774BZL	1	1,2		Homo sapiens	adult	53 years												/replicates/89869259-6f06-4fdd-b148-f74ef96820fe/,/replicates/f2832a79-46b5-4b43-a123-e93c3faa56cc/				capped RNA enrichment
/experiments/ENCSR347PQY/	ENCSR347PQY	PRO-cap	PRO-cap	tissue				Homo sapiens upper lobe of left lung tissue female adult (53 years)	upper lobe of left lung		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Upper lobe of left lung.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF807UHN/,/files/ENCFF442SLU/,/files/ENCFF748WLV/,/files/ENCFF176MNU/,/files/ENCFF438STH/,/files/ENCFF307FMZ/,/files/ENCFF910NSI/,/files/ENCFF410WBP/,/files/ENCFF029IIH/,/files/ENCFF509XGV/,/files/ENCFF251LYJ/,/files/ENCFF382MZM/,/files/ENCFF450MXC/,/files/ENCFF335HZP/,/files/ENCFF699XWT/,/files/ENCFF258GSU/,/files/ENCFF142FGX/,/files/ENCFF882VLJ/		ENCBS821TCB	1	2,1		Homo sapiens	adult	53 years												/replicates/5ed999d9-1bf3-481c-8159-2c804268b07e/,/replicates/2e223551-66b5-44c2-a22c-1b2c17924c83/				capped RNA enrichment
/experiments/ENCSR335ZMZ/	ENCSR335ZMZ	PRO-cap	PRO-cap	cell line				Homo sapiens OCI-LY7	OCI-LY7		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in OCI-LY7.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF049GCF/,/files/ENCFF415DJA/,/files/ENCFF363GBI/,/files/ENCFF440FCH/,/files/ENCFF241EOK/,/files/ENCFF300ALJ/,/files/ENCFF396PIG/,/files/ENCFF049ILI/,/files/ENCFF883SWO/,/files/ENCFF552IDO/,/files/ENCFF335GTD/,/files/ENCFF062OCA/,/files/ENCFF122BGE/,/files/ENCFF244COZ/,/files/ENCFF117YRS/,/files/ENCFF238BNA/,/files/ENCFF359EMI/,/files/ENCFF338ADF/		ENCBS080RZR,ENCBS329UUU	2,1	1		Homo sapiens	adult	48 years												/replicates/88f3ebcc-e2b1-4046-80a1-0371d10255bd/,/replicates/1d8bea07-0afb-4455-9bb8-d1e650edd214/				capped RNA enrichment
/experiments/ENCSR657RPS/	ENCSR657RPS	PRO-cap	PRO-cap	tissue				Homo sapiens uterus tissue female adult (38 years)	uterus		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Uterus.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF247FZH/,/files/ENCFF561UOW/,/files/ENCFF258LZF/,/files/ENCFF692CYX/,/files/ENCFF472HHT/,/files/ENCFF905HEF/,/files/ENCFF232QBY/,/files/ENCFF725AFO/,/files/ENCFF470SOA/,/files/ENCFF292OUX/,/files/ENCFF137GPQ/,/files/ENCFF455JXC/,/files/ENCFF502DAR/,/files/ENCFF777PIH/,/files/ENCFF657CQC/		ENCBS848HCV	1	2,1		Homo sapiens	adult	38 years												/replicates/0a51012c-e605-44c9-b78a-40a4ed53d47f/,/replicates/fcbb7db1-48af-4663-bec0-cf0d28670ea3/				capped RNA enrichment
/experiments/ENCSR149ZRX/	ENCSR149ZRX	PRO-cap	PRO-cap	cell line				Homo sapiens K562	K562	GEO:GSE219507	CoPRO experiment. A run-on assay was performed on captured nascent RNA with cap state selection. In this experiment, both capped and uncapped nascent RNA was selected and PCR amplification was performed before sequencing.	John Lis, Cornell	ENCODE	released	/files/ENCFF406KCL/,/files/ENCFF296OPE/,/files/ENCFF994ECZ/,/files/ENCFF832CJC/,/files/ENCFF823SEJ/,/files/ENCFF758NSU/,/files/ENCFF899NLS/,/files/ENCFF652MUV/,/files/ENCFF990LRK/,/files/ENCFF177SYN/,/files/ENCFF446NQE/,/files/ENCFF258ZIO/,/files/ENCFF952YCN/,/files/ENCFF213UWX/		ENCBS526RIS,ENCBS396XJP	1,2	1		Homo sapiens	adult	53 years												/replicates/c9fb687f-1747-47d7-8851-3e01a7c8fb9b/,/replicates/dcdd6a53-938b-4355-980a-9cb4101f78d2/				capped RNA enrichment,uncapped RNA enrichment
/experiments/ENCSR834OVY/	ENCSR834OVY	PRO-cap	PRO-cap	primary cell				Homo sapiens peripheral blood mononuclear cell	peripheral blood mononuclear cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in PBMCs.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF831JAH/,/files/ENCFF215XDG/,/files/ENCFF458HGQ/,/files/ENCFF563LWT/,/files/ENCFF405QEO/,/files/ENCFF378GDW/,/files/ENCFF284WAV/,/files/ENCFF598FTC/,/files/ENCFF957XJW/,/files/ENCFF930YXW/,/files/ENCFF106HMK/,/files/ENCFF928OWF/,/files/ENCFF296TBC/,/files/ENCFF808BAY/,/files/ENCFF990ETZ/,/files/ENCFF910BOJ/,/files/ENCFF343UPF/,/files/ENCFF518SGD/		ENCBS187URZ	1	1,2		Homo sapiens	unknown													/replicates/08299d8c-5445-45f9-bcf4-68de8bc50b58/,/replicates/486a698c-de23-49be-bbb8-463fbed082ee/				capped RNA enrichment
/experiments/ENCSR262PWK/	ENCSR262PWK	PRO-cap	PRO-cap	in vitro differentiated cells				Homo sapiens type B pancreatic cell	type B pancreatic cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in H9 derived insulin producing beta-like cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF521EFV/,/files/ENCFF996NIL/,/files/ENCFF464IYF/,/files/ENCFF090JVI/,/files/ENCFF529ETL/,/files/ENCFF727XLX/,/files/ENCFF588KYT/,/files/ENCFF567EES/,/files/ENCFF907PMT/,/files/ENCFF065QVV/,/files/ENCFF641LRA/,/files/ENCFF557XZG/,/files/ENCFF115FJX/,/files/ENCFF068RQW/,/files/ENCFF966LRS/,/files/ENCFF228HSL/,/files/ENCFF732GUT/,/files/ENCFF685NIR/		ENCBS666XLD,ENCBS539PXA	1,2	1		Homo sapiens	embryonic	5 days												/replicates/07c01e6f-f000-4fdc-a172-a4722fedf798/,/replicates/dcdb9a62-471f-482f-862c-3f9810f72da5/				capped RNA enrichment
/experiments/ENCSR300AAD/	ENCSR300AAD	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Liver Carcinoma in the Adrenal Gland tissue female adult (30 years)	Metastatic Liver Carcinoma in the Adrenal Gland		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic liver cancer to adrenal gland.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF706PQM/,/files/ENCFF850OIH/,/files/ENCFF317EME/,/files/ENCFF686XZX/,/files/ENCFF648RXB/,/files/ENCFF074QXQ/,/files/ENCFF396KSJ/,/files/ENCFF293MZR/,/files/ENCFF159VBI/		ENCBS663XQQ	1	1		Homo sapiens	adult	30 years												/replicates/05154da4-dd5c-4c2f-b6b7-138a63c2ee87/				capped RNA enrichment
/experiments/ENCSR900SLO/	ENCSR900SLO	PRO-cap	PRO-cap	cell line				Homo sapiens HCT116 genetically modified (insertion) using CRISPR inserting O. sativa LOC4335696, (insertion) using CRISPR targeting H. sapiens MED14	HCT116	GEO:GSE219896	A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in MED14_U.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF830BKT/,/files/ENCFF010KKJ/,/files/ENCFF835KCN/,/files/ENCFF890ZWW/,/files/ENCFF880EEQ/,/files/ENCFF542RLW/,/files/ENCFF575QHE/,/files/ENCFF231MDC/,/files/ENCFF531WCU/,/files/ENCFF398HQH/,/files/ENCFF388NHJ/,/files/ENCFF736LAU/,/files/ENCFF129XCK/,/files/ENCFF130AGH/,/files/ENCFF246EWI/,/files/ENCFF724OUG/,/files/ENCFF477EOF/,/files/ENCFF462EPO/,/files/ENCFF647FVM/,/files/ENCFF067EBR/,/files/ENCFF039IDP/,/files/ENCFF593BHS/,/files/ENCFF429GEI/,/files/ENCFF657WLY/,/files/ENCFF473QYY/	/gene-silencing-series/ENCSR073NSO/	ENCBS007ZIG,ENCBS904RVQ	1,2	1		Homo sapiens	adult	48 years										/organisms/human/	/organisms/rice/	/replicates/c5a0e4d3-4511-468d-909a-07a71a553b1d/,/replicates/071b588b-4fc4-492b-a44e-00c21def9b7d/				capped RNA enrichment
/experiments/ENCSR687HZX/	ENCSR687HZX	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (59 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF808XTD/,/files/ENCFF994LZK/,/files/ENCFF985AKY/,/files/ENCFF194BIK/,/files/ENCFF745NZD/,/files/ENCFF140RGX/,/files/ENCFF897KYR/,/files/ENCFF749TFR/,/files/ENCFF056WDZ/,/files/ENCFF958CFG/,/files/ENCFF108GJA/,/files/ENCFF495CDY/,/files/ENCFF144RYB/,/files/ENCFF561AWC/,/files/ENCFF016SOJ/		ENCBS776YIN	1	2,1		Homo sapiens	adult	59 years												/replicates/b8b174e5-792a-4fa0-a78f-a2aee94054ff/,/replicates/4d049c68-af4d-4e5e-a6da-69d5fc1ead5f/				capped RNA enrichment
/experiments/ENCSR997YHR/	ENCSR997YHR	PRO-cap	PRO-cap	tissue				Homo sapiens lung tissue female adult (53 years)	lung		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Lung.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF067XJJ/,/files/ENCFF680ZFQ/,/files/ENCFF433KCS/,/files/ENCFF992PNJ/,/files/ENCFF332WND/,/files/ENCFF275EJI/,/files/ENCFF576OAT/,/files/ENCFF507PMC/,/files/ENCFF202SLS/,/files/ENCFF668XMI/,/files/ENCFF095QPM/,/files/ENCFF294ZUZ/,/files/ENCFF607PRT/,/files/ENCFF843FTM/,/files/ENCFF943ACS/,/files/ENCFF286SNP/,/files/ENCFF917ROK/,/files/ENCFF667AFY/		ENCBS166WQB	1	1,2		Homo sapiens	adult	53 years												/replicates/a45f9664-1fda-4a8d-83c3-7316dade19e7/,/replicates/b129d47c-c2dd-48a7-bc6a-6e2e85c3fa45/				capped RNA enrichment
/experiments/ENCSR744JVA/	ENCSR744JVA	PRO-cap	PRO-cap	organoid				Homo sapiens pancreas organoid	pancreas		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Pancreas.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF834UOK/,/files/ENCFF730UCU/,/files/ENCFF745ZYX/,/files/ENCFF183EBN/,/files/ENCFF938HTJ/,/files/ENCFF645CUY/,/files/ENCFF263NSQ/,/files/ENCFF452QQM/,/files/ENCFF004MEQ/,/files/ENCFF501OXJ/,/files/ENCFF649TLX/,/files/ENCFF489SBW/,/files/ENCFF667ZIG/,/files/ENCFF129SLB/,/files/ENCFF772FDR/,/files/ENCFF523FVP/,/files/ENCFF073RZL/,/files/ENCFF783QDX/		ENCBS890IND	1	1,2		Homo sapiens	adult	59 years												/replicates/f104904c-f5cf-4061-b6b2-ffb0fa263c4c/,/replicates/a2f3e6c2-9b07-418a-9355-f767f0e8ac24/				capped RNA enrichment
/experiments/ENCSR338WJS/	ENCSR338WJS	PRO-cap	PRO-cap	organoid				Homo sapiens pancreas organoid	pancreas		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Pancreas.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF337SEH/,/files/ENCFF202XST/,/files/ENCFF080TCA/,/files/ENCFF999MKX/,/files/ENCFF260EFI/,/files/ENCFF695ZTU/,/files/ENCFF866ULH/,/files/ENCFF033RWL/,/files/ENCFF673DAI/,/files/ENCFF750IPI/,/files/ENCFF267RZQ/,/files/ENCFF790VDO/,/files/ENCFF703BZM/,/files/ENCFF501UJX/,/files/ENCFF006DGD/,/files/ENCFF894LUR/,/files/ENCFF314JTF/,/files/ENCFF378NWU/		ENCBS299CCQ	1	1,2		Homo sapiens	adult	54 years												/replicates/586df24e-027b-4023-ab3b-8fe964071b18/,/replicates/2d32a470-883e-4779-a003-4cd0592ef967/				capped RNA enrichment
/experiments/ENCSR407CCJ/	ENCSR407CCJ	PRO-cap	PRO-cap	tissue				Homo sapiens cerebellum tissue female adult (51 years)	cerebellum		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Cerebellum.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF462FYY/,/files/ENCFF655MZL/,/files/ENCFF695IQR/,/files/ENCFF197VGK/,/files/ENCFF559IND/,/files/ENCFF337ZJT/,/files/ENCFF027GVL/,/files/ENCFF060NCV/,/files/ENCFF580RQD/,/files/ENCFF005FBF/,/files/ENCFF482IJL/,/files/ENCFF476HIT/,/files/ENCFF616JZH/,/files/ENCFF252KRC/,/files/ENCFF569HVO/,/files/ENCFF468UKL/,/files/ENCFF162GCV/,/files/ENCFF320ZEL/		ENCBS708XJP	1	2,1		Homo sapiens	adult	51 years												/replicates/20165c47-92c4-439a-b932-aa38a7beb072/,/replicates/876ed760-eebd-4374-ae56-a4c38567eb83/				capped RNA enrichment
/experiments/ENCSR155NVW/	ENCSR155NVW	PRO-cap	PRO-cap	tissue				Homo sapiens penis tissue male adult (50 years)	penis		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Penis.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF373CUN/,/files/ENCFF871SND/,/files/ENCFF624DET/,/files/ENCFF699HJN/,/files/ENCFF330MNJ/,/files/ENCFF487PCC/,/files/ENCFF013RVS/,/files/ENCFF287UHW/,/files/ENCFF516LYW/,/files/ENCFF662OAA/,/files/ENCFF667DWW/,/files/ENCFF783KFT/,/files/ENCFF212QGD/,/files/ENCFF615HJM/,/files/ENCFF596OKQ/,/files/ENCFF452GDC/,/files/ENCFF967BMM/,/files/ENCFF772NTH/		ENCBS517RRH	1	1,2		Homo sapiens	adult	50 years												/replicates/f96ffadd-b92a-445a-9908-553afd6b11cf/,/replicates/8fb1e5e4-1e0b-4548-8c48-f07dab099b28/				capped RNA enrichment
/experiments/ENCSR305RPP/	ENCSR305RPP	PRO-cap	PRO-cap	tissue				Homo sapiens testis tissue male	testis		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Testis.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF067KIQ/,/files/ENCFF713LXH/,/files/ENCFF971XGW/,/files/ENCFF532PWS/,/files/ENCFF295MTJ/,/files/ENCFF175SQE/,/files/ENCFF499OFS/,/files/ENCFF419EGB/,/files/ENCFF292MBF/,/files/ENCFF867UGD/,/files/ENCFF257XGW/,/files/ENCFF212GIQ/,/files/ENCFF979WFW/,/files/ENCFF518YJQ/,/files/ENCFF840KPW/		ENCBS517HXS	1	2,1		Homo sapiens	unknown													/replicates/1c3050ce-e481-4f29-8e28-36cacd11a439/,/replicates/ccd264fa-80b9-43d4-8d8c-9a541654bfdf/				capped RNA enrichment
/experiments/ENCSR290MPW/	ENCSR290MPW	PRO-cap	PRO-cap	tissue				Homo sapiens heart left ventricle tissue female adult (41 years)	heart left ventricle		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Left ventricle of heart.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF036ZFQ/,/files/ENCFF731IYT/,/files/ENCFF659KUQ/,/files/ENCFF381BHX/,/files/ENCFF128BCK/,/files/ENCFF416VCV/,/files/ENCFF074XAS/,/files/ENCFF192AWE/,/files/ENCFF945NQI/,/files/ENCFF139IFS/,/files/ENCFF647ARA/,/files/ENCFF535TOP/,/files/ENCFF191JMD/,/files/ENCFF493AAG/,/files/ENCFF250WGS/,/files/ENCFF293VWI/,/files/ENCFF248OXP/,/files/ENCFF819VZN/		ENCBS386LNK	1	2,1		Homo sapiens	adult	41 years												/replicates/d0d55749-c87f-42d4-8c71-3b7306956533/,/replicates/987dadfa-ee77-467c-82fe-cbfa8c7bcafa/				capped RNA enrichment
/experiments/ENCSR219NJB/	ENCSR219NJB	PRO-cap	PRO-cap	tissue				Homo sapiens spleen tissue female adult (61 years)	spleen		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Spleen.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF401MSU/,/files/ENCFF795ZND/,/files/ENCFF207GUV/,/files/ENCFF013PUO/,/files/ENCFF966EAL/,/files/ENCFF066XAY/,/files/ENCFF593SXV/,/files/ENCFF968QHP/,/files/ENCFF558HBA/,/files/ENCFF273BHB/,/files/ENCFF742SBK/,/files/ENCFF385KNS/		ENCBS452IFB	1	1		Homo sapiens	adult	61 years												/replicates/c3cb4c2c-b50c-4709-a3ad-fdecf941db99/				capped RNA enrichment
/experiments/ENCSR219QKX/	ENCSR219QKX	PRO-cap	PRO-cap	tissue				Homo sapiens heart right ventricle tissue male adult (40 years)	heart right ventricle		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Right ventricle of heart.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF855ILW/,/files/ENCFF901IJP/,/files/ENCFF482KFD/,/files/ENCFF913ZDP/,/files/ENCFF963PUY/,/files/ENCFF630XIQ/,/files/ENCFF286DTJ/,/files/ENCFF928OJY/,/files/ENCFF952RDC/,/files/ENCFF035IDQ/,/files/ENCFF658KBE/,/files/ENCFF712XKK/,/files/ENCFF287KMD/,/files/ENCFF826QEO/,/files/ENCFF829UQS/		ENCBS555EZC	1	1,2		Homo sapiens	adult	40 years												/replicates/5cfd4445-31a3-4d59-abe7-965c2ae47a0b/,/replicates/910216a6-3d83-4649-8a55-ceb56bf35348/				capped RNA enrichment
/experiments/ENCSR656ZDH/	ENCSR656ZDH	PRO-cap	PRO-cap	tissue				Homo sapiens heart left ventricle tissue female adult (53 years)	heart left ventricle		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Left ventricle of heart.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF753SMV/,/files/ENCFF386MFX/,/files/ENCFF725CGS/,/files/ENCFF674RAV/,/files/ENCFF395TWK/,/files/ENCFF772NVO/,/files/ENCFF071WKK/,/files/ENCFF548YCJ/,/files/ENCFF562LNV/,/files/ENCFF398IMR/,/files/ENCFF583IXS/,/files/ENCFF396CRM/,/files/ENCFF009HXV/,/files/ENCFF549EWL/,/files/ENCFF531GVC/,/files/ENCFF054DDW/,/files/ENCFF877HGD/,/files/ENCFF925LCQ/		ENCBS413JEX	1	1,2		Homo sapiens	adult	53 years												/replicates/6e2aecb1-9a77-43e2-a985-2dd9598c15e9/,/replicates/e39d044d-5498-4b7f-9388-aa10ccacef70/				capped RNA enrichment
/experiments/ENCSR065NDB/	ENCSR065NDB	PRO-cap	PRO-cap	primary cell				Homo sapiens with type 1 diabetes mellitus; T-cell female adult (22 years)	T-cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in T cells from T1D donor.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF163BRB/,/files/ENCFF565JVN/,/files/ENCFF300NGD/,/files/ENCFF055AQM/,/files/ENCFF789FBY/,/files/ENCFF037SOJ/,/files/ENCFF235OML/,/files/ENCFF819PXM/,/files/ENCFF129OGT/		ENCBS373SRI	1	1		Homo sapiens	adult	22 years												/replicates/757890ce-ffbc-4955-8210-64b2e126e8da/				capped RNA enrichment
/experiments/ENCSR769SLJ/	ENCSR769SLJ	PRO-cap	PRO-cap	tissue				Homo sapiens transverse colon tissue female adult (53 years)	transverse colon		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Transverse colon.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF284ATN/,/files/ENCFF400WJY/,/files/ENCFF827ICM/,/files/ENCFF333JRX/,/files/ENCFF807IQQ/,/files/ENCFF482JTL/,/files/ENCFF103FIQ/,/files/ENCFF764MWI/,/files/ENCFF834SRL/		ENCBS854ITC	1	1		Homo sapiens	adult	53 years												/replicates/6848786f-cd02-4189-a43a-ae3a5f37ab7a/				capped RNA enrichment
/experiments/ENCSR069DQH/	ENCSR069DQH	PRO-cap	PRO-cap	primary cell				Homo sapiens cytotoxic T cell	cytotoxic T cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Cytotoxic T cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF034MUT/,/files/ENCFF792ZIA/,/files/ENCFF705PSB/,/files/ENCFF697XDE/,/files/ENCFF005QIT/,/files/ENCFF120VEM/,/files/ENCFF043RVG/,/files/ENCFF112WYT/,/files/ENCFF433SXM/,/files/ENCFF686BJG/,/files/ENCFF399NJN/,/files/ENCFF457IUS/,/files/ENCFF204DQE/,/files/ENCFF164HWA/,/files/ENCFF994KOS/		ENCBS901WDC	1	2,1		Homo sapiens	unknown													/replicates/77608807-c10b-486a-8c7d-b3066920519b/,/replicates/50e2472f-2751-49bc-854b-fbfcb331d056/				capped RNA enrichment
